id,thread_id,answer_id,body,score,creation_date,owner_id,owner_reputation,is_accepted
2288,1160,75024809,"<p>Well from my understanding of polymorphism, it means one thing in many forms, and that can be illustrated using user app interface.
A python code could be implemented such that at runtime, a draw method could be used to change the user app interface from drop-down list to textbox. etc.
def draw(controls):
for control in controls:
I hope you get the point.</p>
",0,2023-01-05 22:00:51.000000 +00:00,20623968,11,0
2289,1160,61141111,"<p>By what i understand in java even you have the same name of the method, you have different method, while in python when you have:</p>

<pre><code>class TestPolymorphism:
def add(self,a,b):
    return (a+b)
def add(self,a,b,c):
    return (a+b+c)
</code></pre>

<p>the last add that you write override the last ones.</p>

<p>In conclusion, when you have add with different arguments the best option add(self, a,b,c==None, ..., n=None) and if...</p>
",0,2020-04-10 13:17:31.000000 +00:00,13237815,84,0
2290,1160,61138451,"<p>The way I have always understood this:</p>

<p>Polymorphism is a concept that basically says it looks like the same but does things differently, depending on context.</p>

<ol>
<li><p>if you have a method of the same name which has a different amount of arguments, this is method overloading.</p></li>
<li><p>if you have a method of the same name with the same amount of arguments, but does a different thing depending on the class, this is method overriding.</p></li>
</ol>

<p>Note: I say amount of arguments, as for dynamically typed languages, the type does only matter at run time. For Java, for instance, it is not only the number of arguments, but also the type, of course.</p>

<p>Both are concrete ways to deal with polymorphism.
In detail, depending on the language you are using, the concept might be implemented and sometimes even interpreted differently.</p>
",0,2020-04-10 10:33:44.000000 +00:00,13139607,211,0
2291,1161,79254538,"<p>in my case i had to imlement this to my build.gradle (:app) file :</p>
<pre><code>implementation 'androidx.fragment:fragment-ktx:1.6.1'
</code></pre>
",0,2024-12-05 11:43:40.000000 +00:00,7158025,449,0
2292,1161,33331459,"<p>Documenting the findings for future reference:</p>

<p>The following are code from <code>android.support.v4.app.FragmentActivity</code></p>

<pre><code> /**
 * Modifies the standard behavior to allow results to be delivered to fragments.
 * This imposes a restriction that requestCode be &lt;= 0xffff.
 */
@Override
public void startActivityForResult(Intent intent, int requestCode) {
    if (requestCode != -1 &amp;&amp; (requestCode&amp;0xffff0000) != 0) {
        throw new IllegalArgumentException(""Can only use lower 16 bits for requestCode"");
    }
    super.startActivityForResult(intent, requestCode);
}
</code></pre>

<p><br></p>

<pre><code>@Override
public final void validateRequestPermissionsRequestCode(int requestCode) {
    // We use 16 bits of the request code to encode the fragment id when
    // requesting permissions from a fragment. Hence, requestPermissions()
    // should validate the code against that but we cannot override it as
    // we can not then call super and also the ActivityCompat would call
    // back to this override. To handle this we use dependency inversion
    // where we are the validator of request codes when requesting
    // permissions in ActivityCompat.
    if (!mRequestedPermissionsFromFragment
            &amp;&amp; requestCode != -1 &amp;&amp; (requestCode &amp; 0xffff0000) != 0) {
        throw new IllegalArgumentException(""Can only use lower 16 bits for requestCode"");
    }
}
</code></pre>

<p><br>
<strong>RANGE</strong><br>
<code>startActivityForResult()</code> in <code>FragmentActivity</code> requires the requestCode to be of 16 bits, meaning the range is from <strong>0 to 65535</strong>.</p>

<p>Also, <code>validateRequestPermissionsRequestCode</code> in <code>FragmentActivity</code> requires requestCode to be of 16 bits, meaning the range is from <strong>0 to 65535</strong>.</p>
",93,2015-10-25 15:31:39.000000 +00:00,4747587,17781,1
2293,1162,79254342,"<p>If you want to use relative path and you has used SpringBoot,you should do:</p>
<pre class=""lang-java prettyprint-override""><code>URL resource=this.getClass().getClassLoader().getResource(&quot;test.txt&quot;);
File file = new File(resource.getPath());
</code></pre>
",0,2024-12-05 10:50:26.000000 +00:00,22165120,1,0
2294,1164,53371025,"<p>It seems like you want to implement server side validation. For this the best approach is to use validators and its bindingResult. Steps to implement server side validation is </p>

<ol>
<li><p>Have for model</p>

<pre><code>public class PersonForm {
  private String name;

 public String getName() {
    return this.name;
}

 public void setName(String name) {
    this.name = name;
}
}
</code></pre></li>
<li><p>Use form model in html</p>

<pre><code>&lt;form action=""#"" th:action=""@{/personForm}"" th:object=""${personForm}"" method=""post""&gt;
&lt;table&gt;
    &lt;tr&gt;
        &lt;td&gt;&lt;label th:text=""#{label.name}+' :'""&gt;&lt;/label&gt;&lt;/td&gt;
        &lt;td&gt;&lt;input type=""text"" th:field=""*{name}"" /&gt;&lt;/td&gt;
        &lt;td th:if=""${#fields.hasErrors('name')}"" th:errors=""*{name}""&gt;Generic Error&lt;/td&gt;
    &lt;/tr&gt;
    &lt;tr&gt;
        &lt;td&gt;&lt;button type=""submit""&gt;Submit&lt;/button&gt;&lt;/td&gt;
    &lt;/tr&gt;
&lt;/table&gt;
&lt;/form&gt;
</code></pre>

<ol start=""3"">
<li>Have validator class</li>
</ol>

<p>@Component</p>

<pre><code>public class PersonFormValidator implements Validator {
@Override
public boolean supports(Class&lt;?&gt; clazz) {
    return PersonForm.class.equals(clazz);
}

@Override
public void validate(Object target, Errors errors) {
    ValidationUtils.rejectIfEmpty(errors, ""name"", ""field.name.empty"");
    PersonForm p = (PersonForm) target;

    if (p.getName().equalsIgnoreCase(""XXX"")) {
        errors.rejectValue(""name"", ""Name cannot be XXX"");
    }
}}
</code></pre>

<ol start=""4"">
<li>Bind validator to controller and let spring do the magic.</li>
</ol>

<p>@Controller</p>

<pre><code>public class WebController {
@Autowired
PersonFormValidator personFormValidator;


@InitBinder(""personForm"")
protected void initPersonFormBinder(WebDataBinder binder) {
binder.addValidators(personFormValidator);
}

@PostMapping(""/personForm"")
public String checkPersonInfo(@Validated PersonForm personForm, BindingResult bindingResult, final RedirectAttributes redirectAttributes) {
if (bindingResult.hasErrors()) {
    return ""personForm"";
}
redirectAttributes.addFlashAttribute(""personResult"",  apiClientService.getPersonResult(personForm));
return ""redirect:/spouseForm"";
}
}
</code></pre></li>
</ol>
",0,2018-11-19 08:44:49.000000 +00:00,10232467,358,0
2295,1164,53383666,"<pre><code>@PostMapping(""/cal-bmi"")
public String calculateBmiForm(Model model, Integer masa, Integer wzrost) {

String x = String.valueOf(masa);
    String y = String.valueOf(wzrost);


    if(x==null ){
    model.addAttribute(""wzrost"",true);
    return""views/success"";
}
    if(y==null ){
        model.addAttribute(""wzrost"",true);
        return""views/success"";
    }
}
</code></pre>

<p>ANd when i get a valu form masa and wzrost i check from null, i click submit alwas nullpointerexception </p>

<pre><code> &lt;form th:action=""@{/cal-bmi}"" method=""post""&gt;

    &lt;ul class=""gender-options""&gt;
        &lt;input id=""man"" type=""radio"" name=""gender"" value=""male"" required  /&gt;
        &lt;label for=""man""&gt;mężczyzna&lt;/label&gt; &amp;frasl;
        &lt;input id=""woman"" type=""radio"" name=""gender"" value=""female""/&gt;
        &lt;label for=""woman""&gt;kobieta&lt;/label&gt;
    &lt;/ul&gt;


    Masa: &lt;input type=""number"" class=""form-control form-text"" required placeholder=""(kg)"" name=""masa""/&gt;

    &lt;!--&lt;div class=""text col-sm-12 error"" th:if=""${wzrost}""&gt;--&gt;
        &lt;!--&lt;p class=""text text-center""&gt;--&gt;
            &lt;!--To pole jest wymagane--&gt;
        &lt;!--&lt;/p&gt;--&gt;
    &lt;!--&lt;/div&gt;--&gt;
    Wzrost: &lt;input type=""number"" class=""form-control form-text "" required placeholder=""(cm)"" name=""wzrost""/&gt;

    &lt;!--&lt;div class=""text col-sm-12 error"" th:if=""${wzrost}""&gt;--&gt;
        &lt;!--&lt;p class=""text text-center""&gt;--&gt;
            &lt;!--To pole jest wymagane--&gt;
        &lt;!--&lt;/p&gt;--&gt;
    &lt;!--&lt;/div&gt;--&gt;
    &lt;input type=""submit"" class=""col-lg-10 btn btn-primary"" value=""Oblicz""/&gt;
&lt;/form&gt;
</code></pre>

<p>Now i used required but is not good solution</p>
",0,2018-11-19 22:38:46.000000 +00:00,10547073,21,0
2296,1165,79254375,"<p>You need to install 17 version jdk and add path here:
<strong>Go to File &gt; Settings Navigate to Build, Execution, Deployment &gt; Build Tools &gt; Gradle</strong></p>
<p>than restart android and run <strong>flutter build apk</strong></p>
",0,2024-12-05 10:59:35.000000 +00:00,,,0
2297,1165,79254075,"<p>Install Java 17</p>
<pre><code>brew install openjdk@17
</code></pre>
<p>Download the <a href=""https://www.oracle.com/java/technologies/javase/jdk17-archive-downloads.html"" rel=""nofollow noreferrer"">Java 17 JDK</a> or <a href=""https://adoptium.net/"" rel=""nofollow noreferrer"">AdoptOpenJDK</a> (preferred open-source alternative).</p>
<p>Under System variables, find JAVA_HOME and update it to point to the Java 17 directory (add your path like:- C:\Program Files\Java\jdk-17.x.x).</p>
<p>Open android/gradle.properties in your project</p>
<pre><code>org.gradle.java.home=C:/Program Files/Java/jdk-17.x.x
</code></pre>
<p>Go to File &gt; Settings
Navigate to Build, Execution, Deployment &gt; Build Tools &gt; Gradle
In the Gradle JDK dropdown, select the installed Java 17 JDK.</p>
<p>Verify Java Version</p>
<pre><code>java -version
</code></pre>
<p>Restart Android studio and Add this command:-</p>
<pre><code>flutter clean
flutter pub get
flutter build apk
</code></pre>
",0,2024-12-05 09:36:11.000000 +00:00,,,0
2301,1167,46974889,"<p>Just to add to Wim Rutgeerts's answer - <code>rerunFailingTestsCount</code> must be in the <code>configuration</code> section, not in <code>properties</code>, like this:</p>

<pre><code>&lt;configuration&gt;
    &lt;rerunFailingTestsCount&gt;2&lt;/rerunFailingTestsCount&gt;
&lt;/configuration&gt;
</code></pre>

<p>In my case with <code>maven-surefire-plugin</code> 2.19.1 it worked this way. When it was in <code>properties</code> it did not work.</p>
",17,2017-10-27 12:20:19.000000 +00:00,8843510,277,0
2302,1167,43275526,"<p>Instead of using the command line property -Dsurefire.rerunFailingTestsCount=2, you can also define it in the pom in the properties section</p>

<pre><code> &lt;properties&gt;
    &lt;surefire.rerunFailingTestsCount&gt;2&lt;/surefire.rerunFailingTestsCount&gt;
 &lt;/properties&gt;
</code></pre>
",5,2017-04-07 10:15:24.000000 +00:00,1794635,127,0
2303,1167,40786259,"<p>Although that is missing from the documentation, the parameter <a href=""http://maven.apache.org/surefire/maven-surefire-plugin/test-mojo.html#rerunFailingTestsCount"" rel=""noreferrer""><code>rerunFailingTestsCount</code></a> was introduced in version 2.18 of the Maven Surefire Plugin, as mentioned in <a href=""https://issues.apache.org/jira/browse/SUREFIRE-1087"" rel=""noreferrer"">SUREFIRE-1087</a>. Since you're using the default version of 2.12.4 (that comes from the Super POM), that option is not available.</p>

<p>Therefore, the fix is simply to update the Surefire version to a version that is at least 2.18; for example, the latest, which is currently 2.19.1:</p>

<pre><code>&lt;pluginManagement&gt;
  &lt;plugins&gt;
    &lt;plugin&gt;
      &lt;artifactId&gt;maven-surefire-plugin&lt;/artifactId&gt;
      &lt;version&gt;2.19.1&lt;/version&gt;
    &lt;/plugin&gt;
  &lt;/plugins&gt;
&lt;/pluginManagement&gt;
</code></pre>

<p>Note that this parameter only works with JUnit 4+ (which is your case, since you have JUnit 4.12).</p>
",5,2016-11-24 12:19:04.000000 +00:00,1743880,136782,1
2304,1168,79254304,"<p>I had the same issue with LogstashEncoder. <code>LogstashEncoder</code> does not have <code>providers</code>. So, after a lot of digging I configured that it worked for me the <a href=""https://github.com/logfellow/logstash-logback-encoder/blob/main/src/main/java/net/logstash/logback/encoder/LoggingEventCompositeJsonEncoder.java"" rel=""nofollow noreferrer"">LoggingEventCompositeJsonEncoder</a>
The ReadMe file <a href=""https://github.com/logfellow/logstash-logback-encoder?tab=readme-ov-file#composite-encoderlayout"" rel=""nofollow noreferrer""><code>logstash-logback-encoder</code></a> will help you to configure the encoder.
My final result is:</p>
<pre><code>&lt;appender name=&quot;json&quot; class=&quot;ch.qos.logback.core.ConsoleAppender&quot;&gt;
    &lt;encoder class=&quot;net.logstash.logback.encoder.LoggingEventCompositeJsonEncoder&quot;&gt;
        &lt;providers&gt;
            &lt;timestamp&gt;
                &lt;fieldName&gt;@timestamp&lt;/fieldName&gt;
                &lt;timeZone&gt;UTC&lt;/timeZone&gt;
            &lt;/timestamp&gt;
            &lt;version&gt;
                &lt;fieldName&gt;@version&lt;/fieldName&gt;
            &lt;/version&gt;
            &lt;logLevel&gt;
                &lt;fieldName&gt;level&lt;/fieldName&gt;
            &lt;/logLevel&gt;
            &lt;loggerName&gt;
                &lt;fieldName&gt;logger_name&lt;/fieldName&gt;
            &lt;/loggerName&gt;
            &lt;callerData&gt;
                &lt;classFieldName&gt;class&lt;/classFieldName&gt;
                &lt;methodFieldName&gt;method&lt;/methodFieldName&gt;
                &lt;lineFieldName&gt;line&lt;/lineFieldName&gt;
                &lt;fileFieldName&gt;file&lt;/fileFieldName&gt;
            &lt;/callerData&gt;
            &lt;threadName&gt;
                &lt;fieldName&gt;thread_name&lt;/fieldName&gt;
            &lt;/threadName&gt;
            &lt;message&gt;
                &lt;fieldName&gt;message&lt;/fieldName&gt;
            &lt;/message&gt;
            &lt;pattern&gt; &lt;!-- Custom Fields --&gt;
                &lt;pattern&gt;{
                    &quot;hostname&quot;: &quot;${HOSTNAME}&quot;,
                    &quot;application&quot;: &quot;${APP_NAME}&quot;,
                    &quot;root_path&quot;: &quot;${LOG_ROOT_PATH}&quot;
                    }&lt;/pattern&gt;
            &lt;/pattern&gt;
            &lt;mdc /&gt;
            &lt;arguments&gt;
&lt;includeNonStructuredArguments&gt;false&lt;/includeNonStructuredArguments&gt;
            &lt;/arguments&gt;
            &lt;stackTrace&gt;
                &lt;fieldName&gt;stack&lt;/fieldName&gt;
            &lt;/stackTrace&gt;
        &lt;/providers&gt;
    &lt;/encoder&gt;
&lt;/appender&gt;
</code></pre>
<p>Also if you want to create nested paths, check this stackOverflow answer: <a href=""https://stackoverflow.com/questions/57104502/how-do-i-wrap-some-of-the-methods-of-logstash-logback-encoder-into-an-inner-fiel"">How do I wrap some of the methods of logstash logback encoder into an inner field?</a></p>
<p>Hope this helps!</p>
",0,2024-12-05 10:37:18.000000 +00:00,15544253,1,0
